2605.11005	no_html	3	yes	bbl,bib,bibcmd	conversion_fatal	Fatal:Timeout:TokenLimit	-
2605.11190	no_bib	3	yes	bib,bibcmd	conversion_fatal	Error:unexpected:\lx@begin@alignment	-
2605.11365	no_result	-	yes	bib,bibcmd	-	-	-
2605.11458	no_html	0	auto_ignore	stub	ok	-	-
2605.11470	no_bib	2	yes	bib,bibcmd	conversion_error	Error:expected:\fi	-
2605.11487	no_bib	1	no		ok	-	-
2605.11677	no_bib	0	no		ok	-	-
2605.11701	no_html	0	auto_ignore	stub	ok	-	-
2605.11797	no_html	3	yes	bib,bibcmd	conversion_fatal	Error:latex:(pgfplots)	-
2605.11798	no_bib	2	yes	bib,bibcmd	conversion_error	Error:undefined:\funding	-
2605.11826	no_html	0	auto_ignore	stub	ok	-	-
2605.11858	empty_bib	3	yes	bib,bibcmd	conversion_fatal	Error:unexpected:}	-
2605.11929	no_bib	1	yes	bib,bibcmd	ok	Fatal:Stomach:Recursion	-
2605.11952	no_bib	2	yes	bib,printbib	conversion_error	Error:undefined:\PaperLanguage	-
2605.12027	no_html	3	yes	bib,bibcmd	conversion_fatal	Fatal:Timeout:TokenLimit	-
2605.12085	no_html	3	yes	bib,bibcmd	conversion_fatal	Error:undefined:\theoremstyle	-
2605.12090	no_html	3	yes	bbl,bib,bibcmd	conversion_fatal	Error:undefined:\cs	-
2605.12091	no_html	3	yes	bib,printbib	conversion_fatal	Error:undefined:\lst@ifdisplaystyle	-
2605.12095	no_html	3	yes	bbl,bib	conversion_fatal	Error:expected:\fi	-
2605.12186	no_bib	2	yes	bib,bibcmd	conversion_error	Error:unexpected:\@end@tabular	-
2605.12209	no_html	3	yes	bib,bibcmd	conversion_fatal	Error:unexpected:^	-
2605.12212	no_html	3	yes	bib,bibcmd	conversion_fatal	Error:unexpected:\protect	-
2605.12234	no_html	3	yes	bib,bibcmd,bibitem	conversion_fatal	Fatal:Timeout:TokenLimit	-
2605.12279	no_html	3	yes	bib,bibcmd	conversion_fatal	Error:undefined:\cmdGR@vertex@L	-
2605.12305	no_html	3	yes	bbl,bib,bibcmd	conversion_fatal	Fatal:Timeout:TokenLimit	-
2605.12387	no_bib	2	yes	thebib,bibitem	conversion_error	Error:undefined:\pgfplotsplothandlermesh@last@bb	-
